density,nitrate,salinity,irradiance,temperature,ph,oxygen,phosphate,chlorophyll
1.5113,21.6784,13.2536,-0.1384,20.3401,9.7572,381.3065,1.285,7.1225
0.0159,34.0211,13.9825,0.0026,16.569,9.3741,304.4058,1.3427,0.0182
1.1131,26.5511,18.5627,0.0059,20.4956,9.914,517.1472,1.2694,4.1021
1.423,26.5733,11.1897,-0.0764,17.3553,10.2652,543.7323,1.0978,5.6149
0.813,27.9998,9.3808,-0.0115,17.4954,10.1223,662.5417,1.3424,2.338
1.5066,23.1262,14.8576,-0.0329,19.4499,9.874,444.0332,1.2263,5.2428
0.9772,29.186,13.0,-0.0277,17.3434,10.3186,701.3235,0.9966,4.899
1.5898,24.9609,14.8145,-0.0281,17.1837,10.2298,712.616,1.0016,5.2892
1.0176,28.2496,14.5688,-0.0456,16.6446,10.1201,471.4419,1.2367,4.0334
0.5581,32.8698,14.2983,-0.0206,13.9142,9.9841,595.092,1.563,2.1342
1.2873,23.5553,15.0,-0.1117,19.6356,9.8863,451.4728,1.1529,6.3977
0.5423,34.9292,15.9533,0.0016,17.8367,9.938,426.8485,1.5698,1.7145
1.0243,30.882,14.2868,-0.0421,16.6789,10.2439,637.5936,0.8892,5.1874
1.8965,22.1267,15.6962,-0.0056,16.2118,10.0801,495.3565,1.1125,7.3681
0.4821,30.4979,12.0985,-0.004,16.9355,9.7159,357.011,1.6407,1.9221
0.801,30.4365,14.4273,-0.0214,15.4582,10.0682,602.1083,1.4225,2.5591
0.6575,34.356,17.9727,-0.0163,19.8418,9.8753,431.1374,1.5047,2.5125
1.3179,26.7761,14.7589,-0.0399,17.967,9.9872,575.5518,1.4087,5.772
0.067,33.9823,11.92,0.0012,16.3815,9.6688,367.1252,2.159,0.298
1.635,25.9291,15.0,-0.0809,17.6107,9.9524,675.8095,1.0246,6.6585
1.8986,22.0466,15.5432,-0.0303,20.105,10.1056,492.5529,1.131,7.2756
0.4723,33.0093,12.2413,-0.0141,17.2517,9.6307,392.6011,1.238,1.7488
0.8787,29.5193,15.0,-0.0268,19.8591,9.9434,472.345,1.2393,2.8333
1.3479,23.515,15.4626,-0.1346,20.2437,9.8262,415.5271,1.2352,5.5516
1.5104,24.2964,14.0,-0.0286,17.9286,10.1042,589.3648,1.615,7.1126
1.1728,23.8046,12.0301,-0.1016,19.3542,9.6936,357.2426,1.3344,5.7153
0.5729,30.2171,13.7952,0.001,19.6101,10.0123,378.7468,1.7851,0.6538
0.6631,35.3847,15.3962,0.0025,21.882,10.0574,479.0125,1.6213,1.9719
1.5163,25.4164,13.5766,-0.0404,17.9433,10.0329,397.1945,1.0921,6.1265
0.7067,27.3286,12.5203,-0.0748,18.5669,9.6654,359.9181,1.4181,3.2008
1.2367,27.1436,13.272,-0.0403,17.2543,10.391,738.7025,0.7862,5.935
0.5519,34.2867,10.4638,0.0019,19.0607,10.0141,398.9622,1.5165,1.6683
0.9259,27.413,13.0696,-0.0325,17.196,9.8839,373.3804,1.3196,3.2432
1.124,27.4501,17.9537,-0.0309,21.6316,10.0333,556.5635,1.1694,4.1207
0.488,32.3508,13.7874,0.0009,18.0513,9.9939,434.252,1.5751,1.7542
1.7021,23.6293,14.6928,-0.0655,18.393,10.2243,438.248,0.7892,6.7589
0.2346,33.4932,13.303,-0.0105,17.6723,9.4939,331.7235,1.262,1.0652
1.7277,24.6876,15.3879,-0.0711,16.7219,10.037,541.7452,0.9632,6.43
1.057,26.3708,12.7763,-0.0864,19.4835,9.8779,438.9378,1.2848,4.3448
0.7706,33.4905,13.133,-0.0126,18.8259,10.1077,456.5533,1.3596,2.6788
1.4641,24.0873,14.1729,-0.0336,20.3295,10.1387,437.0597,0.7178,6.3538
1.5579,22.8801,14.4598,-0.1058,17.5364,9.8473,388.6182,1.1537,5.4179
0.8092,30.685,10.8302,-0.0059,19.4921,10.0579,499.5276,1.5448,2.9005
1.6352,24.5954,13.9159,-0.0133,19.2623,10.044,525.7525,1.0905,5.4414
0.2867,31.1794,9.4408,-0.0034,16.53,9.8436,445.424,1.683,0.9519
1.5,21.8994,12.6836,-0.103,20.6997,9.7505,373.2537,1.2795,7.2913
1.0634,29.575,17.5605,-0.0182,19.7791,10.155,636.6996,1.0623,4.0512
1.4083,28.6912,13.6006,-0.056,18.6327,10.3227,764.1829,0.9706,5.9429
0.2872,32.3325,11.4023,0.0004,14.2522,9.8441,451.7402,1.58,1.1743
0.7306,33.2042,12.2054,-0.0039,18.7363,10.2412,615.5521,1.1686,2.8647
0.4517,33.2939,7.9203,0.0002,17.8333,9.9569,550.8642,1.558,1.3913
0.6327,30.6153,17.1191,-0.0232,19.7279,9.9,388.6014,1.3074,1.9258
1.6037,24.8146,15.0867,-0.0767,18.6803,10.2429,453.494,0.8261,6.5862
0.548,34.7521,14.9621,0.0012,20.8617,10.0724,467.5252,1.8419,1.821
0.3668,35.8138,10.044,0.0013,19.2687,9.9801,428.9762,1.6139,0.6931
1.1831,27.8856,16.1965,-0.062,18.3589,9.9437,460.4838,0.9228,5.2055
0.8455,30.2136,17.1448,-0.0091,18.7985,9.96,541.954,1.2791,3.4081
0.5272,33.202,12.0,-0.0095,12.8801,10.0411,626.8117,1.6289,2.1666
1.5326,22.7352,14.8364,-0.0333,19.5731,9.8737,434.4652,1.2123,5.3705
0.1714,33.782,10.7895,0.001,13.9597,9.9031,578.0263,1.7523,0.9165
0.5347,35.299,20.2614,0.0028,20.4535,9.8982,403.1858,1.5501,1.5864
1.7618,21.8415,14.9451,-0.0682,17.7606,10.1327,412.4425,0.7484,6.1931
1.8242,25.7802,15.287,-0.105,18.2858,10.1649,534.5176,1.0051,7.3503
0.6164,32.253,16.3871,0.0017,18.4109,9.9774,553.6839,1.3566,2.5914
1.1396,24.7152,13.3706,-0.0838,20.3519,9.8564,385.1973,1.2547,4.4256
1.0165,30.0952,14.6,-0.0139,21.1136,10.106,476.7615,1.152,3.7428
1.6479,21.4913,14.985,-0.0988,19.0912,9.8169,415.4253,1.1913,6.4563
0.4739,32.016,15.2294,-0.0008,19.3371,9.9657,410.5242,1.4999,1.0702
0.0901,34.4613,13.3361,0.0029,14.9732,9.5791,394.2871,1.4656,0.4597
1.6015,25.7309,12.3963,-0.0575,18.3495,10.3484,640.8126,0.9343,6.3552
0.6469,35.0577,18.0589,-0.0057,19.7481,9.904,452.0779,1.5025,2.3804
0.3077,32.5225,10.3636,-0.0017,16.265,9.8673,426.4598,1.7015,1.0385
1.3192,23.2948,12.7724,-0.0592,20.1019,9.7752,412.0064,1.0895,6.1585
1.1217,32.2933,13.6584,-0.0163,17.3239,10.2226,586.1187,1.4542,4.1052
0.8454,30.588,14.8533,-0.009,17.9789,10.1615,493.9867,1.2307,3.9515
1.0614,30.2693,16.481,-0.0242,19.6569,10.0617,453.0741,1.3553,3.923
0.8673,34.0807,16.7691,-0.0143,19.7603,10.0154,378.3744,1.614,2.2489
0.6356,33.6836,16.9447,0.0013,20.6441,10.0569,383.9339,1.5457,2.1236
0.9563,27.4995,14.0405,-0.0313,19.6129,9.8745,411.934,1.2917,4.2061
0.863,32.2963,12.7089,-0.0026,18.4607,10.1161,557.9342,1.3178,2.8821
0.3704,37.8604,11.1591,0.0017,19.0333,9.947,393.5602,1.5493,0.9012
0.8656,31.3991,16.6046,-0.0054,19.715,10.0658,386.1172,1.4059,2.9837
0.1021,34.4348,10.0,-0.0001,17.5447,9.5108,347.7244,1.3756,0.1425
1.2082,26.5027,14.2715,0.0011,20.4705,9.8928,408.3547,1.4851,4.1106
0.2258,35.1768,11.9337,0.0032,12.2762,9.9635,554.0515,1.7464,1.2428
1.7392,25.2882,15.1801,-0.0303,17.3844,10.3155,673.132,1.0041,5.6083
1.5861,24.9104,14.8746,-0.0802,17.3753,10.0123,645.9774,1.0044,6.7811
1.4659,25.7065,14.0688,-0.0484,19.9211,10.1793,725.5595,0.7478,5.6275
1.7808,24.7711,15.5479,-0.0629,16.843,10.1133,432.6591,0.9878,5.9922
0.6016,41.2926,14.482,0.0026,19.1478,10.0014,384.1851,1.4997,0.8803
1.6498,21.7797,15.8352,-0.0686,18.1541,9.8411,441.0518,1.1368,6.2848
0.3747,34.7861,14.6753,0.0005,16.8353,9.8068,474.2024,1.5556,1.0908
0.9899,29.6778,16.9234,-0.0016,21.0478,10.1696,711.5317,1.2251,4.1542
0.5158,34.7209,17.0571,0.0012,18.9666,9.83,456.0633,1.4956,2.0731
0.6489,36.5981,10.6258,-0.0069,20.3676,9.9631,449.7732,1.623,1.9647
1.3661,25.3786,15.4925,-0.0472,17.6304,9.9428,456.7738,0.9019,6.4724
0.43,33.3044,19.0,-0.0033,19.175,9.83,360.4625,1.4074,0.8001
0.5709,30.2556,9.4777,-0.0081,16.9534,10.0457,501.7006,1.5868,2.0667
0.5869,32.5264,18.5257,0.0007,19.2895,9.9597,565.1527,1.3008,2.5082
1.605,26.1966,15.0,-0.0655,17.9172,10.0132,621.1968,0.9433,6.7661
1.0649,26.6558,12.8175,-0.0528,17.5653,9.9211,482.5977,1.4041,3.6759
0.2967,31.636,11.7248,-0.0021,17.5447,9.7332,397.0017,1.6016,0.7781
0.8301,30.885,12.3094,0.002,23.6789,10.1598,712.0935,1.4073,3.9596
0.6265,33.552,16.6071,0.0025,20.8438,10.0029,437.9466,1.5299,2.3537
1.3835,31.3395,14.9842,-0.0261,16.5686,10.3354,672.7479,1.3996,5.7995
1.2955,32.7505,11.9742,-0.0183,19.1575,10.3027,744.3658,0.971,4.7613
0.445,34.1715,11.8656,-0.0015,17.4641,9.9509,576.8579,1.5585,0.5082
1.535,22.4645,15.4206,-0.1188,18.1626,9.8987,479.9701,1.0351,6.6144
1.1139,26.7157,14.2359,-0.055,21.0809,9.9651,571.0683,1.2976,4.5864
0.2326,33.316,11.2121,-0.0034,12.9029,9.903,574.8626,1.7029,1.1581
0.3365,30.2137,12.6142,0.0013,20.5787,9.9926,364.5574,1.2964,1.1109
0.3532,32.811,15.5521,0.0017,17.1779,9.9852,405.9184,1.5799,0.8249
1.6339,21.3943,15.8459,-0.0681,18.2055,9.8088,423.2632,1.151,6.1901
1.4774,25.7733,14.0,-0.0642,17.8824,10.2195,476.8355,0.6533,6.1997
1.0449,30.8185,14.8567,-0.0314,19.684,10.0169,574.2905,1.2763,3.7868
1.4561,22.8401,14.0,-0.0372,20.1071,10.1162,453.3626,0.6836,6.8308
0.1816,32.0441,13.6981,0.0028,17.6627,9.6458,329.5477,1.4168,0.3449
0.7369,33.6597,13.6515,-0.0243,14.1254,10.0945,592.1267,1.2097,3.0893
0.8459,35.8117,10.7788,-0.0165,19.5458,10.0435,439.8632,1.5643,2.746
0.376,30.5425,11.2699,-0.0133,16.9121,9.663,384.7704,1.3852,1.7443
0.4526,33.0733,12.5578,-0.0237,13.255,9.9642,549.9352,1.6266,2.2093
1.6954,23.7972,15.5627,-0.0398,19.3207,9.9737,526.2888,1.0973,5.7869
0.9344,29.8483,14.1485,-0.0634,19.2862,9.8873,403.0111,1.4158,3.4605
0.7157,32.5476,16.0,-0.0017,20.7981,9.9413,530.8445,1.4709,3.1104
0.286,32.5171,13.9615,-0.0075,17.9778,9.8892,523.9691,1.6381,1.2216
0.659,31.4485,12.2358,-0.0253,17.0789,9.8961,494.0485,1.6843,2.2903
0.7041,32.5265,11.1505,-0.0016,20.9778,10.1063,544.4591,1.4982,1.2845
0.8726,30.7524,13.5211,-0.0025,19.4635,10.1679,613.6334,1.2741,4.0435
0.788,30.4806,19.4973,0.0011,22.8012,10.0906,639.2549,1.2178,3.5111
1.606,25.3549,15.0,-0.0691,19.0237,10.317,442.2659,0.9042,6.19
1.2113,30.2713,11.2172,-0.0053,18.2579,10.3009,651.7031,1.022,5.0061
0.6599,35.0599,17.1173,0.0021,20.9142,10.0451,465.8762,1.5783,1.9195
0.8468,30.5908,14.4217,0.0019,23.2705,10.1537,705.6757,1.352,3.9577
0.7566,27.0607,12.3301,-0.0209,17.7119,9.674,352.2525,1.2818,2.4622
1.1498,28.8887,12.798,-0.0237,16.8623,10.2257,623.3693,1.2572,3.5177
1.9469,24.7927,16.4826,-0.068,17.7847,10.125,443.5981,1.0182,6.5155
0.7611,31.7857,12.3803,0.0032,19.4009,9.9287,549.0088,1.4359,1.3453
1.5976,21.483,15.5954,-0.1468,18.4487,9.8164,421.3383,1.1479,6.3358
0.4881,34.2517,10.0,-0.0016,17.5028,9.9983,463.6408,1.6611,1.471
1.4009,22.5392,14.5164,-0.0289,18.8956,9.7073,364.9923,1.271,4.8181
0.2145,34.7376,11.5694,-0.0008,12.7108,9.9427,611.3144,1.7701,1.0431
1.8844,23.9385,16.3489,-0.0768,17.9482,10.0488,439.6867,1.052,6.3928
1.4821,22.274,13.1288,-0.08,20.7102,9.7793,388.6909,1.0555,7.0267
1.6349,23.4165,13.4719,-0.1274,18.8324,10.0965,479.4771,1.0395,6.5823
1.3722,26.4466,15.3858,-0.0824,18.1832,9.9653,474.1227,0.8064,6.5978
1.3707,29.3444,14.0,-0.0144,19.6468,10.232,713.4978,1.0188,5.1293
0.1807,32.4404,9.1757,-0.0074,17.9393,9.8247,560.4303,1.8101,0.8101
0.8795,29.7442,17.9792,-0.0167,19.9349,10.02,586.5655,1.0492,3.9643
1.2298,24.9882,14.6297,-0.0263,19.1464,9.7911,402.5989,1.4206,4.3143
0.2656,33.9929,10.6573,0.0008,13.4511,9.9046,497.595,1.6947,0.9519
0.4789,30.081,12.2899,-0.025,17.536,9.7287,426.1392,1.432,2.2743
1.4871,28.5466,15.2442,-0.0482,17.252,10.1497,670.0326,0.9206,5.8923
0.7701,33.3226,12.6351,-0.0097,18.827,9.9565,409.0304,1.2509,2.7923
0.2911,33.5633,11.4774,0.0014,19.1499,9.8144,374.63,1.6306,0.6419
0.4106,33.6044,14.3982,-0.0305,11.3616,9.8309,445.7585,1.5291,1.5314
0.3759,35.8152,10.6909,0.0013,19.2729,9.9756,423.5863,1.606,0.6938
0.6632,31.4926,18.5778,-0.0307,19.9891,9.8646,371.0611,1.4574,1.9733
0.1198,31.2974,10.2983,0.0012,16.9917,9.5414,315.3047,1.4843,0.4677
0.5003,34.2503,11.5906,0.0011,20.8138,9.9648,485.2396,1.8336,1.0849
1.6062,21.373,15.754,-0.0915,18.7546,9.8028,419.5262,1.1529,6.2929
0.7764,29.2359,11.2215,-0.0171,17.4255,9.9792,506.8361,1.5297,2.4688
1.5022,26.1628,13.7287,-0.0834,18.7171,10.1972,689.4111,0.8877,6.6372
1.6553,24.5784,15.1387,-0.0724,18.9144,10.3301,445.7941,0.8544,6.4519
1.5429,25.7306,14.8661,-0.0691,17.7429,10.02,545.1579,0.9685,7.0656
0.4627,34.4317,15.1221,0.0009,19.8668,9.8558,405.2856,1.4943,1.1862
1.3738,28.7756,15.5938,-0.0471,19.8,10.1835,732.1456,0.8503,4.6208
1.495,21.9558,14.5301,-0.1878,17.6052,9.7205,374.5948,1.2396,5.9524
0.7853,34.1268,14.5026,-0.0038,18.8109,10.2292,603.5963,1.1486,3.2574
0.4598,34.6715,18.3001,0.0032,20.0419,9.8941,360.2203,1.5183,0.8921
1.0185,30.4373,16.7069,-0.0303,19.0769,10.0236,458.9813,1.1637,4.1124
0.3916,30.6863,7.0001,-0.0006,16.987,9.96,606.9987,1.4639,1.3157
1.0852,28.7539,13.3694,-0.0579,19.0818,10.0355,479.3642,1.2224,4.5724
1.2429,28.1349,13.4196,-0.0706,17.1404,10.3756,766.7132,0.776,5.4958
1.5476,24.8606,15.5226,-0.0446,19.6965,10.1263,593.99,1.2452,6.1596
0.8982,33.384,14.8742,-0.015,20.7892,10.1492,586.118,1.3382,2.8283
1.4819,24.5835,14.9051,-0.0431,17.4579,9.969,554.871,0.9208,6.3481
1.6875,22.7267,15.5389,-0.0446,19.4768,9.8951,474.3653,1.0922,6.1526
1.7678,21.7574,15.3441,-0.0214,20.8185,9.9164,416.671,1.1467,5.672
0.4984,33.5596,19.0867,-0.0019,19.7143,9.8885,367.8844,1.4867,1.2103
0.492,29.8716,12.0327,-0.0273,17.3636,9.6598,357.1557,1.2579,2.44
1.4154,25.4357,14.2786,-0.0174,19.6809,9.9569,541.6422,1.1509,5.0133
1.0368,29.1552,12.2963,-0.0449,20.2718,9.8515,376.8954,1.2361,4.4671
1.4538,23.8417,14.3662,-0.1197,17.3814,9.8159,506.9613,1.0897,6.0484
0.0932,34.331,11.4653,-0.0016,17.0842,9.4204,330.9674,1.3103,0.275
1.5825,31.5735,14.9724,-0.0483,16.9091,10.3506,862.9136,0.9458,5.3308
1.5695,24.3266,14.7943,-0.065,17.6409,10.0015,642.446,1.1362,7.1599
1.0966,26.4948,13.4808,-0.0826,16.6075,9.8841,443.709,1.3519,4.0243
1.1692,33.005,14.2514,-0.0304,16.2224,10.2169,631.0798,1.2671,3.9462
1.4854,24.2495,15.0,-0.0799,17.4176,10.0113,666.518,0.8238,6.901
1.0007,30.5562,12.726,-0.0349,20.4296,10.0325,523.1279,1.2389,3.6816
0.2682,33.8063,13.985,-0.0017,15.4779,9.9352,479.1667,1.6544,0.8507
0.4543,33.3925,18.3938,-0.0004,19.984,9.91,376.9087,1.4715,0.9003
1.4694,25.4511,13.7042,-0.0764,17.7356,10.2761,583.2235,0.6603,6.1926
1.5471,30.1381,13.382,-0.0352,18.7968,10.3653,729.9724,0.9512,5.4532
0.7281,35.5966,16.6201,-0.0069,20.0061,9.99,385.623,1.6756,1.8266
0.4769,39.0928,14.8153,0.0008,19.8747,9.9605,410.4202,1.8368,0.9593
0.5525,28.8449,8.3644,-0.0072,17.2223,10.0092,574.0834,1.4611,1.8774
1.5112,28.175,15.3885,-0.072,16.0928,10.0663,487.3775,1.286,5.1071
0.8435,31.3574,11.9022,-0.0294,18.8565,9.8673,405.7557,1.502,2.6352
1.5696,23.0721,15.2188,-0.0693,17.3765,9.9809,509.7693,0.9768,6.537
1.0148,27.9914,16.2489,0.0065,20.7593,9.8667,367.9971,1.423,3.297
1.6176,22.7284,14.0,-0.0396,18.147,10.0029,573.9727,1.56,7.655
0.6954,38.1541,10.236,0.0016,19.8876,10.0029,470.9579,1.6567,2.0422
1.121,29.5624,14.6423,-0.0514,17.838,9.9623,431.9844,1.1203,5.5275
1.5292,29.8972,15.0,-0.057,15.4638,10.2468,722.8875,1.0086,5.9405
0.5127,32.8425,10.4393,0.0009,18.429,10.0446,498.5242,1.5789,0.9465
0.5373,32.9943,13.6834,0.0001,18.1416,9.983,424.5532,1.5531,1.4857
0.1506,34.796,12.5323,0.0023,14.4236,9.835,453.9834,2.0245,0.7229
1.2498,24.6868,14.6137,0.0072,19.5891,9.8837,393.8454,1.2432,4.6365
1.2963,32.186,11.9776,-0.0043,19.9193,10.3319,750.6138,0.9455,4.9308
0.4895,32.3686,14.9788,0.0022,18.813,9.932,569.4055,1.466,2.2037
0.824,29.8318,15.1464,-0.0052,20.0736,10.1511,525.1378,1.2255,3.5794
0.7359,31.0898,16.3952,-0.0565,15.879,9.7765,432.1223,1.4525,3.0971
1.7345,29.0338,14.0877,-0.0459,18.8453,10.3808,680.8718,0.9361,6.468
1.8404,21.8213,15.5578,-0.0518,18.9418,10.0005,454.0432,1.1657,6.2427
0.1738,33.7259,14.2522,0.0018,18.1623,9.741,343.7764,1.9794,0.3622
0.5457,37.2118,12.1797,0.0015,19.5731,9.9863,466.868,1.6171,1.6082
1.3625,25.237,13.457,-0.0295,19.9021,10.1169,433.3616,0.8162,5.6302
0.4732,31.337,14.498,0.0009,20.6941,9.9486,360.3723,1.3523,0.8958
1.2478,27.5278,15.2763,-0.0392,18.5915,10.0222,421.5537,1.0767,4.3457
1.4232,25.8878,15.177,-0.0587,19.0563,10.1957,463.8139,0.8578,5.7235
1.7449,21.862,14.8326,-0.1285,18.1646,9.9482,454.0975,1.2401,7.0421
1.0887,30.5906,15.3676,-0.075,19.8365,9.8922,403.8314,1.4936,3.7484
0.9057,32.2937,14.5798,-0.0239,14.4087,10.1277,641.8435,1.4641,3.5675
1.6023,23.3664,14.489,-0.0799,19.7466,9.8974,401.3259,1.1676,4.8569
1.9096,28.403,13.8251,-0.0322,18.0515,10.2405,755.2449,0.7995,5.5847
0.6093,35.5819,20.2105,0.0022,20.8525,9.9224,428.6496,1.5893,1.9984
0.5243,33.8448,12.9493,0.0006,18.2766,10.061,486.7146,1.7601,1.5308
1.2674,25.5677,14.0774,-0.1118,21.2829,9.8848,454.908,1.3164,4.816
1.5896,23.9297,12.3497,-0.0802,18.7347,10.1437,526.1906,0.9652,6.5637
0.4985,32.6983,12.201,-0.0042,16.387,9.9797,524.7496,1.1068,2.6289
0.4578,30.2774,12.2911,-0.038,17.8738,9.6891,362.4599,1.8353,2.0778
0.1718,31.352,11.975,0.0015,18.6248,9.6819,325.25,1.4992,0.3823
1.2226,25.3389,14.2535,-0.1277,19.2873,9.7563,379.6863,1.331,4.9475
0.795,32.2629,15.8183,-0.0019,21.5081,10.1334,497.859,1.3586,3.1586
0.8152,28.3919,14.8036,0.0072,19.7844,9.7247,372.1211,1.6477,2.632
1.0474,31.3618,12.1032,-0.0289,18.8928,10.1979,647.2198,1.2125,3.6886
0.1801,33.2267,13.0797,0.0017,17.7419,9.6572,306.3663,1.4275,0.2914
1.4126,22.1233,12.1822,-0.1342,20.5297,9.7454,369.7919,1.3219,6.4246
0.2882,33.1795,13.8727,0.002,18.0406,9.8885,463.8168,1.6839,0.957
0.6,34.5159,12.6853,0.0011,21.2973,10.0457,481.4198,1.5694,1.2434
1.3228,26.859,14.5862,-0.0497,16.1336,9.9482,585.3903,1.3998,5.8373
0.3738,30.8224,7.1925,-0.0003,16.9698,9.9436,593.7648,1.486,1.2573
1.6695,25.1328,14.0,-0.0514,18.8812,10.1556,679.6317,1.2438,6.4858
1.7199,22.2307,15.4288,-0.0641,17.0547,9.9285,466.3321,1.115,6.0519
0.6234,31.1994,16.2191,0.0018,21.1285,10.0509,581.4432,1.2542,2.2666
1.6966,27.399,14.1671,-0.0663,19.107,10.2099,769.9228,0.7906,5.7031
1.8777,22.9939,15.5916,-0.0402,19.0882,10.0753,423.2741,0.9863,6.3645
1.2262,27.3349,15.7025,-0.0215,19.9436,9.8662,429.053,1.3016,4.2223
0.6035,27.4575,11.8725,0.0056,18.3417,9.5852,329.9825,1.3717,2.007
1.5977,22.2278,14.7072,-0.1142,18.1008,9.8391,387.717,1.1065,5.7908
1.3154,26.2826,13.6683,-0.037,17.046,10.1447,572.4351,1.3308,6.2646
0.826,34.0228,12.899,-0.0081,20.2934,9.948,393.9152,1.258,2.6273
0.8583,28.3186,12.8479,-0.0291,16.8758,9.7727,364.0268,1.2249,2.8633
0.7722,27.81,13.2421,-0.0668,17.2592,9.5598,339.1224,1.297,2.7187
0.6468,33.1171,10.5693,-0.01,19.3661,10.0123,476.0446,1.5241,1.6848
1.2987,29.1503,16.143,-0.0344,18.5514,10.2384,566.4375,1.1404,4.1299
1.6982,21.8824,15.6685,-0.0402,19.6996,9.8674,453.1324,1.1712,6.15
0.8437,31.2577,18.8508,-0.0306,19.0968,9.9315,383.6085,1.1758,3.0381
1.3815,24.5433,14.8159,-0.0752,17.3726,9.9994,644.1309,0.8622,6.5604
0.4706,32.7279,10.4983,-0.0006,14.6042,9.9976,478.5222,1.6076,1.242
1.0543,28.0003,11.7889,-0.0393,20.6821,9.8448,405.4454,1.2719,4.4728
1.4163,22.9082,16.9453,0.009,20.7052,9.6974,366.5866,1.299,4.4946
1.2794,24.0096,13.4936,-0.1452,18.5497,9.7611,382.797,1.2974,4.4424
0.579,34.1053,14.4106,0.0024,20.0968,10.0278,376.6301,1.5575,1.7817
1.3223,22.6794,12.5996,-0.1887,19.79,9.7371,367.8026,1.2842,4.6163
0.6447,33.5764,20.2231,-0.006,19.645,9.9488,379.3413,1.3331,1.323
0.584,33.5858,11.1744,0.0023,19.0551,9.99,405.653,1.5302,0.8009
0.4782,31.9968,14.3029,-0.0033,18.2132,9.986,611.5402,1.5655,2.3372
1.764,21.905,15.0417,-0.1049,19.1497,9.9282,409.8717,1.1554,5.5065
1.4245,31.4948,15.0,-0.0412,17.5607,10.2838,789.1488,0.9998,4.6079
1.3986,25.6512,14.9999,-0.0815,18.5466,9.9371,462.708,0.8232,6.7029
0.497,30.6085,11.6793,-0.0094,17.6151,9.5225,318.0551,1.2842,1.7305
0.0436,34.5855,10.1309,0.001,16.5421,9.4273,319.5737,1.347,0.0813
0.4562,32.7792,11.7009,0.0005,15.3168,9.9828,478.7326,1.5993,0.9817
1.0336,29.3968,13.0868,-0.024,20.0838,10.2635,742.161,1.1308,4.9795
1.5388,24.5661,14.2795,-0.0274,16.1351,10.1804,467.4818,0.9064,6.1588
0.7146,32.4271,15.0472,0.0012,22.4684,10.0752,586.9988,1.4226,2.3772
1.5659,21.4766,15.0991,-0.1192,19.6643,9.8417,397.5202,1.1162,6.9024
1.6185,24.4238,14.472,-0.0441,19.1432,10.2145,623.1724,0.7062,5.7297
0.1982,32.4647,9.2722,0.0009,18.0288,9.8368,563.7354,1.8066,0.8277
1.5,25.5976,14.1328,-0.0711,18.4809,10.2252,688.3587,0.8214,5.5627
1.407,30.4443,12.4567,-0.0249,18.9638,10.2555,720.2665,1.06,5.5828
0.0329,33.3473,11.0,0.001,16.4765,9.6315,352.7507,1.8227,0.1643
0.652,34.118,15.734,0.0016,20.3666,10.0417,474.9761,1.5048,2.056
0.0426,34.138,10.177,0.0006,16.3122,9.4204,327.8531,1.3319,0.1861
1.2317,33.2598,13.9686,-0.0384,15.4742,10.2626,705.7622,1.1918,4.372
1.5754,23.815,15.776,-0.0795,18.2489,9.9096,426.9802,1.0734,6.2434
0.7309,31.9941,11.0,0.0005,18.1308,10.124,547.4277,1.3205,2.427
0.1608,35.1254,13.4755,0.0028,18.6413,9.7738,396.3422,2.02,0.633
1.2124,27.9515,13.4053,-0.0714,16.4825,10.3549,762.5955,0.7773,5.4164
1.6244,26.6077,14.271,-0.0592,18.9426,10.1679,707.559,0.7552,5.596
0.6537,32.8117,15.6408,0.0008,19.5228,10.0091,618.6395,1.4444,2.9809
1.2101,28.379,12.7016,-0.0301,17.3944,10.4243,770.4049,0.7859,5.7663
0.6207,34.7927,18.4968,0.0011,19.5322,9.9198,484.4065,1.5269,2.4996
0.1847,31.9968,11.4813,0.0011,17.7682,9.6705,396.0396,1.5372,0.8469
1.5952,22.1763,14.2871,-0.1324,18.7203,9.8406,391.7009,1.2043,5.21
1.0229,26.0628,13.4261,-0.0235,16.9725,9.8074,487.8937,0.9932,4.6308
0.0397,34.2559,10.1336,0.0001,16.2307,9.4188,328.0908,1.334,0.1635
0.0793,34.3448,14.0,0.0027,16.9953,9.4467,316.2524,1.3833,0.1082
0.12,34.422,11.634,0.0036,16.7818,9.7894,455.413,1.9796,0.5269
1.9195,21.6965,15.0,-0.0573,17.5194,10.051,405.9244,0.9044,8.0266
1.2166,24.4228,15.9942,0.0091,20.5136,9.7425,356.6169,1.3337,3.8204
1.0046,32.3639,13.7173,-0.0294,16.9559,10.0793,668.9197,1.3878,3.3452
0.8945,30.0712,13.396,-0.0117,14.8848,10.0233,578.5174,1.508,3.4687
0.909,29.585,17.8419,-0.0192,19.8418,10.02,584.0388,1.0386,4.103
1.3898,22.7095,15.4065,-0.0649,19.6398,9.7016,361.7197,1.2898,4.5877
0.0574,35.0699,11.3594,0.0011,17.4507,9.5522,344.7965,1.6698,0.2106
1.5751,26.2256,13.6706,-0.0502,18.3923,10.3316,625.7138,1.0224,6.1942
1.6151,28.4387,14.0,-0.0631,19.0016,10.2737,781.6936,0.7305,5.3361
1.3045,32.9273,11.9551,-0.0182,19.2802,10.3274,746.0616,0.9834,4.7591
0.6072,41.2583,15.3024,0.0028,18.749,10.0022,398.1644,1.5148,0.9698
